,date,dailyVolumeInETH,dailyVolumeInUSD,totalVolumeInEth,totalVolumeUSD,totalLiquidityInEth,totalLiquidityUSD
473,2019-07-29 02:00:00,2178.043706597280107642,458366.7904699163123644126406789027,966334.985927102350408249,196308561.2993272100661448167430261,80369.29878803057070679,16893796.71197165114232109205703067
474,2019-07-28 02:00:00,2730.18586933540627251,566324.4659704411638346009606751391,964156.942220505070300607,195850194.5088572937537804041023488,80387.020099748119758594,17017260.32347994840407468221236544
475,2019-07-27 02:00:00,2508.062302908729645272,531140.5005019384839691767311821085,961426.756351169664028097,195283870.0428868525899458031416758,80571.07768143406022136,16708583.61674593926354297005615224
476,2019-07-26 02:00:00,8331.886964906326454786,1816016.974955809026591235018626285,958918.694048260934382825,194752729.5423849141059766264104929,80220.949640276917550388,17578226.98644768965451059184454918
477,2019-07-25 02:00:00,4336.27366090646307989,959792.7391041268287499206189329312,950586.807083354607928039,192936712.5674291050793853913918669,78560.211488478798294212,17228847.21799351066582922368254695
478,2019-07-24 02:00:00,5512.554923582879898352,1151861.405096249815636754367950991,946250.533422448144848149,191976919.8283249782506354707729356,77909.3249220243406374,16885820.27213795553601047822534857
479,2019-07-23 02:00:00,5613.352883703224204192,1196501.153816017243898214987115059,940737.978498865264949797,190825058.423228728434998716404985,77327.124782436258813424,16787116.12200791036608755934346464
480,2019-07-22 02:00:00,5372.704322135343404852,1172868.57954213153197606795492261,935124.625615162040745605,189628557.2694127111911005014178681,77157.217800605430956028,16698486.81419996008722637503859828
481,2019-07-21 02:00:00,2200.78678816636909807,492955.5456430366646120840961922982,929751.921293026697340753,188455688.6898705796591244334629466,76408.187533636642467822,17242043.75934491103984979619843375
482,2019-07-20 02:00:00,4578.885244510432418306,1047163.712217748427715952183155868,927551.134504860328242683,187962733.1442275429945123493667548,76212.474025516538650354,17473071.35511739334848160978829664
483,2019-07-19 02:00:00,4323.335111622864420505,952302.5669420239349762402564438576,922972.249260349895824377,186915569.4320097945667963971835976,77379.36219622376390708,17078759.10147373196953990811430985
484,2019-07-18 02:00:00,6131.802153594895276623,1342580.71278465317348073042697153,918648.914148727031403872,185963266.8650677706318201569271529,77927.477821299241827764,16919917.1484144798648740819209485
485,2019-07-17 02:00:00,11609.086144564240856238,2376118.408485746517745293784207094,912517.111995132136127249,184620686.152283117458339426500181,76949.934093820128626492,16434018.90428260260855851697751705
486,2019-07-16 02:00:00,15725.683328153127036704,3228481.796439028046471738905154773,900908.025850567895271011,182244567.7437973709405941327159744,76981.812305692184165664,15409176.40327973737906328707214367
487,2019-07-15 02:00:00,12424.351681058366474094,2776446.029797449741176132366355178,885182.342522414768234307,179016085.947358342894122393810819,76382.225965133498960966,17895076.54639722667857951868101389
488,2019-07-14 02:00:00,10450.25892397752799841,2568239.098102139573876395129374287,872757.990841356401760213,176239639.9175608931529462614444649,78023.795001829482393704,18401592.40819817669232160921659876
489,2019-07-13 02:00:00,2995.624355321145004681,806595.3830022873114184815551577945,862307.731917378873761803,173671400.8194587535790698663150887,75874.974089926683387834,20309979.60234055103613322983493026
490,2019-07-12 02:00:00,3464.925812195108463548,954129.3692632799219300754750820676,859312.107562057728757122,172864805.4364564662676513847599297,75061.284367856925056634,20894918.32934626732344645495936748
491,2019-07-11 02:00:00,5855.670783162785372076,1604642.580704796417653163738890609,855847.181749862620293574,171910676.0671931863457213092848494,75198.975390543324380968,20269594.01443014622839851577128094
492,2019-07-10 02:00:00,6763.344849413143452401,1995785.348368831057272309845200089,849991.510966699834921498,170306033.4864883899280681455459587,74099.623983305319395194,21476538.43749892980770797509278882
493,2019-07-09 02:00:00,8971.282539651991306796,2799911.750029399457226719459290782,843228.166117286691469097,168310248.1381195588707958357007564,71054.125356456583970628,21877643.07139374720496598088336401
494,2019-07-08 02:00:00,3732.550552066342338438,1158658.073116787546869666260575262,834256.883577634700162301,165510336.3880901594135691162414665,69400.96046794084870963,21724492.99642011534509893661867933
495,2019-07-07 02:00:00,2622.163301312826005737,787043.055307746297073318537564988,830524.333025568357823863,164351678.3149733718666994499808914,69467.22097221574804066,21357703.36845171920156379883171854
496,2019-07-06 02:00:00,3851.430196032266781881,1132228.166881391447554502536976499,827902.169724255531818126,163564635.2596656255696261314433263,70444.908969946847623988,20282629.02610379941850105738586672
497,2019-07-05 02:00:00,3591.172253093426180387,1036570.572634512222237498117142781,824050.739528223265036245,162432407.0927842341220716289063503,69989.17861587963565767,20198649.36551958268567564181703106
498,2019-07-04 02:00:00,4584.067332735639930777,1358910.456857696861761247327800706,820459.567275129838855858,161395836.5201497218998341307892073,66523.974239098369234444,18935297.76814712026563024366068872
499,2019-07-03 02:00:00,4049.207981808016063532,1200937.16415718513781164139475529,815875.499942394198925081,160036926.0632920250380728834614057,65256.51867538401476617,19737458.33415453927029695814673344
500,2019-07-02 02:00:00,5666.484700266904267753,1611675.934867196038980392712665314,811826.291960586182861549,158835988.8991348399002612420666472,66200.74590132398318704,19315579.15589801432331753984015837
501,2019-07-01 02:00:00,5737.700364238065526795,1675420.102458999084257379726071542,806159.807260319278593796,157224312.9642676438612808493539822,65752.791566288916547678,19462664.76024923417668218529642324
502,2019-06-30 02:00:00,4004.813547503850614398,1226241.547705526334176413278789345,800422.106896081213067001,155548892.861808644777023469627912,63805.497253000934636296,18587917.04006388112881705267557147
503,2019-06-29 02:00:00,5778.262058629410436463,1767661.242334017848403229192246301,796417.293348577362452603,154322651.3141031184428470563491244,62439.7711888928919535,20072891.87532399519302514317625482
504,2019-06-28 02:00:00,4636.080991426056015049,1406723.306251812601259023298904345,790639.03128994795201614,152554990.0717691005944438271568779,63168.288517513078476968,19461443.14620770624724994518011351
505,2019-06-27 02:00:00,12266.806429980814508705,3702900.062767545975244891302931772,786002.950298521896001091,151148266.7655172879931848038579744,62782.279865773187428722,18441874.48089360019602183007390165
506,2019-06-26 02:00:00,11936.777797469317010652,4013697.264894550473312954276496724,773736.143868541081492386,147445366.7027497420179399125550449,60885.255469478482949304,20341635.04884643292688099501093002
507,2019-06-25 02:00:00,5070.358444568846643947,1580125.816872004661804737565198205,761799.366071071764481734,143431669.4378551915446269582785482,63208.403524211486440388,19921195.14733555299111754747649055
508,2019-06-24 02:00:00,2577.139775726913495442,791795.3944953117892459402856041596,756729.007626502917837787,141851543.6209831868828222207133516,63182.110475585598861324,19605483.33073283461607412911938556
509,2019-06-23 02:00:00,4696.003829781211246824,1466740.071464640256210482294601868,754151.867850776004342345,141059748.2264878750935762804277475,62222.654938700342397198,19197569.02469046809856778883774854
510,2019-06-22 02:00:00,9996.270520104818050032,3071433.859630232532290986800017376,749455.864020994793095521,139593008.1550232348373657981331467,63342.2693850010690355,19579153.64456022069732148090700538
511,2019-06-21 02:00:00,6257.919840737407826681,1787774.41515234882940392673475474,739459.593500889975045489,136521574.2953930023050748113331288,64258.358098036060552456,18926712.99875343099416817712752682
512,2019-06-20 02:00:00,2519.54422803811524001,681449.5207352887294064494863283882,733201.673660152567218808,134733799.8802406534756708845983727,65134.892314776624669064,17790116.64613530382132652427473226
513,2019-06-19 02:00:00,2323.949606341845828461,621889.4409292158584547197661198733,730682.129432114451978798,134052350.3595053647462644351120447,65765.873869464051511434,17670047.43451162411943231089966448
514,2019-06-18 02:00:00,2448.783197620318876636,656415.9974166447541536665530804822,728358.179825772606150337,133430460.9185761488878097153459245,65829.101046874073225396,17336178.74998525359156262704806628
515,2019-06-17 02:00:00,4060.070553830964365002,1104693.487067281690442484515603187,725909.396628152287273701,132774044.9211595041336560487928417,65440.881879394157603564,17945030.36394961404804493811098618
516,2019-06-16 02:00:00,7188.688011775102200068,1949403.116790011705247281294428599,721849.326074321322908699,131669351.4340922224432135642772379,65994.341073784078044326,17736986.78432632995827581830352127
517,2019-06-15 02:00:00,5876.521030426154858257,1568910.155676658758149962863312868,714660.638062546220708631,129719948.3173022107379662829828099,68147.500452309492115726,18256870.18006128388127543766055717
518,2019-06-14 02:00:00,3913.981453113086129685,1009075.776083083579848749617848932,708784.117032120065850374,128151038.1616255519798163201194956,69621.126470208088276036,18296656.7000387896293942286953228
519,2019-06-13 02:00:00,4381.030094954967581148,1141049.044228016250994592511626968,704870.135579006979720689,127141962.3855424683999675705016453,70509.18278599891458546,18103312.86681093785776895860635285
520,2019-06-12 02:00:00,3880.686892139367960406,982855.1670210941440282720578049953,700489.105484052012139541,126000913.3413144521489729779900184,70753.48892922282892271,18586494.87137356275483185131787608
521,2019-06-11 02:00:00,2277.877813272559765455,557353.2137792625901305915357053288,696608.418591912644179135,125018058.1742933580049447059322133,70812.910105051920115146,17468585.43761631916413484405236261
522,2019-06-10 02:00:00,4712.822743566299982494,1126609.919416893757706426770462775,694330.54077864008441368,124460704.9605140954148141143965077,70816.148604408823550274,17627243.4508583701797977447534062
523,2019-06-09 02:00:00,2532.42607143407513565,599179.9544832328946707159715176683,689617.718035073784431186,123334095.0410972016571076876260474,72150.077755487008843004,16608080.52870246200618970902157783
524,2019-06-08 02:00:00,1971.249082494751579305,488054.6917581536973826157384902117,687085.291963639709295536,122734915.0866139687624369716545284,70489.991565165398414408,17193301.08691505663547865635072867
525,2019-06-07 02:00:00,6159.92924158854156318,1540465.967246764146691185825653439,685114.042881144957716231,122246860.3948558150650543559160387,70061.812478754012334392,17621397.136752109751063909835601
526,2019-06-06 02:00:00,4000.815209062676878445,971361.7732383243492932006308115465,678954.113639556416153051,120706394.4276090509183631700903833,67139.90228277317232418,16686714.04526383351573466254070402
527,2019-06-05 02:00:00,3890.88452318278224953,945150.1344180938839135895758485851,674953.298430493739274606,119735032.6543707265690699694595723,65502.40620129667547455,16087305.8128497068866222915152298
528,2019-06-04 02:00:00,9970.891489894149929674,2431680.140736554514371161255780975,671062.413907310957025076,118789882.5199526326851563798837224,65003.08538887678210719,15515109.66650277304772535236239006
529,2019-06-03 02:00:00,5317.427377992905044775,1388600.089294569815657379795271709,661091.522417416807095402,116358202.3792160781707852186279421,65172.777519977893044242,16396506.10175471397722042848945333
530,2019-06-02 02:00:00,2747.995035034562845835,740068.1134514858415250195660625977,655774.095039423902050627,114969602.2899215083551278388326694,64902.082793752684096272,17518796.40969177680988708509007926
531,2019-06-01 02:00:00,3005.183557076873305215,806437.8802581216051590675620069031,653026.100004389339204792,114229534.1764700225136028192666064,65654.79536437934514972,17527640.45655617103719583070995383
532,2019-05-31 02:00:00,3577.695581320820977551,915647.7140794663332953748274646293,650020.916447312465899577,113423096.2962119009084437517045989,65413.746620372244465716,17416575.24749091407730444770707291
533,2019-05-30 02:00:00,8702.076500196914250831,2321660.918597667409207229780712906,646443.220865991644922026,112507448.5821324345751483768771362,61498.92711848084252861,15652536.57540464519704019773249019
534,2019-05-29 02:00:00,3109.269078496099584394,835080.0244959458017581264369745941,637741.144365794730671195,110185787.6635347671659411470964235,60450.689102992800584008,16351224.02707522079684813352536694
535,2019-05-28 02:00:00,3763.206738336453814019,1015534.411143209759890729190012666,634631.875287298631086801,109350707.6390388213641830206594494,63222.279736936555124728,17164875.56536786780367991682226073
536,2019-05-27 02:00:00,3271.61962696948629944,879945.58545876812075290517849335,630868.668548962177272782,108335173.227895611604292291469438,63167.860431268727543308,17191172.68084658809073500479177452
537,2019-05-26 02:00:00,3760.597699604972999977,963949.450734321761141426776787642,627597.048921992690973342,107455227.6424368434835393862909456,65581.863790324572230838,17528648.19440408490625634122133108
538,2019-05-25 02:00:00,3716.493030018987993934,940854.8639362087358424669671999811,623836.451222387717973365,106491278.1917025217223979595141591,65972.991346397721940652,16670639.32455377105653080425452658
539,2019-05-24 02:00:00,5688.681456094381902582,1429377.892936641606918388367206969,620119.958192368729979431,105550423.32776631298655549254696,65495.68163774877418172,16391582.86899790573876547572914914
540,2019-05-23 02:00:00,5867.812427639264084504,1410481.963469320773933161952044044,614431.276736274348076849,104121045.4348296713796371041797513,66034.921811773567147246,16227667.87605346612514115036816196
541,2019-05-22 02:00:00,5925.49829778974238307,1499550.601826178969705760209366693,608563.464308635083992345,102710563.4713603506057039422277078,64418.110155616214192978,15735860.18640869302021360004433044
542,2019-05-21 02:00:00,3738.884648915621887441,953898.7834119557194551087467295744,602637.966010845341609275,101211012.8695341716359981820183408,60275.074126998601525026,15542100.66393221397784329172036838
543,2019-05-20 02:00:00,5043.828187909228597116,1260210.312266640032476681391829396,598899.081361929719721834,100257114.0861222159165430732716113,60683.938512047706361502,15323188.12373364925155212761566048
544,2019-05-19 02:00:00,5021.246826707481132108,1274964.154125192919899532475651034,593855.253174020491124718,98996903.77385557588406639187978139,58436.173320102544275628,14204889.2085028159288061237890083
545,2019-05-18 02:00:00,3622.232772578669279701,864548.3741282864150536374596389574,588834.00634731300999261,97721939.6197303829641668594041306,57854.057093635428932714,13675207.42938472795724463339202423
546,2019-05-17 02:00:00,8962.247299497685381288,2138318.905256080179518185303783195,585211.773574734340712909,96857391.24560209654911322194449158,59258.598550970006212652,14385380.90689888296963139984092162
547,2019-05-16 02:00:00,23979.537978884592352058,6205177.531463486318684172854578836,576249.526275236655331621,94719072.3403460163695950366407085,54340.321829031481731124,14176302.84665834626921028606560485
548,2019-05-15 02:00:00,22202.844000620329732516,5172626.370162740767509450443951624,552269.988296352062979563,88513894.80888253005091086378612976,56400.091468137188642568,13926722.55175151903940919005126231
549,2019-05-14 02:00:00,10744.549106832517227705,2222906.000949265120747942444099664,530067.144295731733247047,83341268.4387197892834014133421782,59638.606500523255922994,12977926.37071693587312663806103262
550,2019-05-13 02:00:00,7231.017657744185154162,1421859.523996443467317916689457823,519322.595188899216019342,81118362.43777052416265347089807874,61169.895016122957444804,11957409.21635208827129100661536105
551,2019-05-12 02:00:00,9546.541050854797755006,1833480.376242251457032325415075629,512091.57753115503086518,79696502.91377408069533555420862086,61278.646092489604159458,11468436.24825035556864745242637614
552,2019-05-11 02:00:00,13573.79783628051880485,2604947.624603048046119346455205535,502545.036480300233110174,77863022.53753182923830322879354509,60461.807110189926065554,11827661.26134018899595253176358887
553,2019-05-10 02:00:00,4154.185834396089473777,718650.3044802767779378656935293938,488971.238644019714305324,75258074.91292878119218388233833952,61828.520729282468266534,10710217.01942943747660192854648395
554,2019-05-09 02:00:00,5458.721125190046232806,922879.1329209159804307692260297316,484817.052809623624831547,74539424.60844850441424601664481008,60823.571998982637878672,10370163.43569479683010527528498865
555,2019-05-08 02:00:00,7660.096040760298245514,1291333.256120009995931774717125987,479358.331684433578598741,73616545.47552758843381524741878025,59714.921238344235950552,10200270.8230403171499506842640559
556,2019-05-07 02:00:00,7843.847889588380278402,1374217.654813184543009694594677411,471698.235643673280353227,72325212.21940757843788347270165446,61667.490276664763506764,10339165.8021385866356181010623626
557,2019-05-06 02:00:00,7003.39208047839752786,1168602.15436972342390040835189633,463854.387754084900074825,70950994.564594393894873778106977,62903.313646066594698918,10924986.53136809167570271841496189
558,2019-05-05 02:00:00,3922.273260227204138824,636477.8403720872151112398352932758,456850.995673606502546965,69782392.4102246704709733697550807,64836.470984507758012392,10532002.6053048407278769815903444
559,2019-05-04 02:00:00,2904.438176421246516805,476477.5352826475222958450649718187,452928.722413379298408141,69145914.56985258325586212991978733,65195.238983615622246422,10641859.64372328882891870855014256
560,2019-05-03 02:00:00,5223.04796767008007342,860790.8648012027943717234122334158,450024.284236958051891336,68669437.03456993573356628485481538,64646.051659955582941348,10777959.14522032070880081873951428
561,2019-05-02 02:00:00,2807.368833742055405143,447968.4108187678766198964437514315,444801.236269287971817916,67808646.16976873293919456144258196,64815.04398965851986763,10412914.4352744492386299911212337
562,2019-05-01 02:00:00,3451.38357167236011666,554507.4809062243674297487496722972,441993.867435545916412773,67360677.75894996506257466499883048,64056.77089615480518704,10161373.07575075473026069640982191
563,2019-04-30 02:00:00,6788.311319067524119309,1067628.523179498408399446078753173,438542.483863873556296113,66806170.27804374069514491624915817,64101.187769997759216966,10341400.07444944291646604022671464
564,2019-04-29 02:00:00,5279.950680198730664705,810338.3792214151830582203591099906,431754.172544806032176804,65738541.75486424228674547017040494,64633.70949043583314871,9942315.357743152967009792524279575
565,2019-04-28 02:00:00,3605.077408642474681663,562395.5660111193235250253281982837,426474.221864607301512099,64928203.37564282710368724981129501,63252.204629251748403816,9833411.647733414342704735256929282
566,2019-04-27 02:00:00,4743.951636758870592488,737106.9919548518439032667833692999,422869.144455964826830436,64365807.80963170778016222448309668,62218.647809741022794214,9787434.036145565022931216618594991
567,2019-04-26 02:00:00,13725.485959838051494927,2096838.284579572999757611247199083,418125.192819205956237948,63628700.81767685593625895769972743,60313.174457513386515694,9223448.392665082628403383163823348
568,2019-04-25 02:00:00,15737.303367398731032223,2551222.103803943642698962737986771,404399.706859367904743021,61531862.53309728293650134645252848,58214.134865476554388266,9361458.540174650764473389609562652
569,2019-04-24 02:00:00,8593.463117763288945036,1446063.639574777075389808931125941,388662.403491969173710798,58980640.42929333929380238371454177,57483.042953089370107554,9541315.600903512410609452611378175
570,2019-04-23 02:00:00,7705.386638983891106829,1352003.819669972454079009317762838,380068.940374205884765762,57534576.78971856221841257478341586,55519.730168608075405174,9598854.813165764970212399790987314
571,2019-04-22 02:00:00,5442.772000464610630177,935657.5589534999090377572006611893,372363.553735221993658933,56182572.97004858976433356546565303,55613.100852738913313182,9702630.877194763742280087641787246
572,2019-04-21 02:00:00,7054.566976988818574271,1210360.78566789580982346397986775,366920.781734757383028756,55246915.41109508985529580826499191,55736.27287137386382361,9524597.900445280550534417180249413
573,2019-04-20 02:00:00,3462.813885122040619132,605247.5577136426307769567910146817,359866.214757768564454485,54036554.62542719404547234428512414,56623.737271288910874456,9833282.0896770360820436234817529
574,2019-04-19 02:00:00,6407.366945269450896603,1115125.035733131122300803190200898,356403.400872646523835353,53431307.0677135514146953874941093,57075.649943630675774716,9920315.615294455586603275001490936
575,2019-04-18 02:00:00,6559.405696496579200557,1143275.572694025564658237092106938,349996.03392737707293875,52316182.03198042029239458430390828,57028.10976967779130114,10053938.53414142851489752170042144
576,2019-04-17 02:00:00,5207.000319944215802652,875663.2389583522329769524733008529,343436.628230880493738193,51172906.4592863947277363472118012,57611.914973813611171328,9663574.892475102753365915098689676
577,2019-04-16 02:00:00,4835.191760560293166762,797009.6419069569210073144156698512,338229.627910936277935541,50297243.22032804249475939473850032,56955.934719312239953468,9479749.198771028302163600011656257
578,2019-04-15 02:00:00,6949.326812467918530302,1139323.370239958047543175396876296,333394.436150375984768779,49500233.57842108557375208032283068,57276.166454659161427006,9618772.452458481956928378286398564
579,2019-04-14 02:00:00,3637.569550036450806182,606142.2625316369373263894049182147,326445.109337908066238477,48360910.20818112752620890492595435,57174.358173826861823684,9679642.281590210650268807965063951
580,2019-04-13 02:00:00,3205.4278153497906832,536705.8880673796192790449208478976,322807.539787871615432295,47754767.94564949058888251552103609,55995.008449866335654392,9298187.340233401783055379043468915
581,2019-04-12 02:00:00,7184.562791683782630053,1188315.636312023146492885995127711,319602.111972521824749095,47218062.05758211096960347060018816,55765.513900246400495348,9397344.21082618338411377973521813
582,2019-04-11 02:00:00,8518.367535258204161141,1441494.367284512236555039637525184,312417.549180838042119042,46029746.42127008782311058460506059,54933.01301777463796992,9246501.644855989777706761164651185
583,2019-04-10 02:00:00,9923.163593767064288544,1816692.268947652860532399508732066,303899.181645579837957901,44588252.05398557558655554496753541,54432.173578537248929072,9755261.510180284033471681759496383
584,2019-04-09 02:00:00,13288.988652320380737447,2397604.970374984894283024404437589,293976.018051812773669357,42771559.7850379227260231454588035,54576.209104849350190154,9836932.521312715581767860537172294
585,2019-04-08 02:00:00,13494.164120059847858081,2466736.501036217488817466284450055,280687.02939949239293191,40373954.81466293783174012105436575,53586.837687725131136576,9835795.295901405885935957570312757
586,2019-04-07 02:00:00,3656.634892411402899995,627014.0193405164501229850652403096,267192.865279432545073829,37907218.31362672034292265476991601,55305.70780689284458789,9740487.629297413454194475553949225
587,2019-04-06 02:00:00,3250.237610114917673007,549326.7558041582237380602527626556,263536.230387021142173834,37280204.29428620389279966970467564,58665.588579035589372962,9859868.035503701780731042100618792
588,2019-04-05 02:00:00,3243.985077830374777117,533613.3479328970140575277251238418,260285.992776906224500827,36730877.538482045669061609451913,58884.829230283501794552,9924075.715084582013070857498995825
589,2019-04-04 02:00:00,5388.176604572230087761,866082.0784474894996933974390277616,257042.00769907584972371,36197264.19054914865500408172678911,59242.062319328722161316,9426566.17982934631512727721742953
590,2019-04-03 02:00:00,14220.231866461849815856,2406962.584675516483456286445064676,251653.831094503619635949,35331182.11210165915531068428776152,57809.858185973815724178,9485108.613720555390165736387090555
591,2019-04-02 02:00:00,7983.357961711892038207,1228826.390863332932540501889176061,237433.599228041769820093,32924219.5274261426718543978426969,52512.551437936755564012,8731608.461787602213981424855020257
592,2019-04-01 02:00:00,3162.957997083143323268,453125.4537742408595891439907797532,229450.241266329877781886,31695393.13656280973931389595352103,53499.307305050881025254,7655607.117524250419048249116794626
593,2019-03-31 01:00:00,2852.18171759529927862,408181.8394981417936221391732401213,226287.283269246734458618,31242267.68278856887972475196274145,53895.058446736030014378,7714982.952716579475658888786493705
594,2019-03-30 01:00:00,3068.353596201829359715,443616.3711591511966436637480009109,223435.101551651435179998,30834085.84329042708610261278950138,53718.377785846989466408,7693335.204994800707510324834714786
595,2019-03-29 01:00:00,3914.036404081572412495,550084.9250005523482150945290298546,220366.747955449605820283,30390469.47213127588945894904150072,53564.675717374120046764,7661087.531574587956462041808451693
596,2019-03-28 01:00:00,5931.446344512675974309,820534.7764784516869266018912914812,216452.711551368033407788,29840384.54713072354124385451247087,53574.342297502009001302,7411388.651516229143375934092939915
597,2019-03-27 01:00:00,3362.460871964185238917,463586.0394998577080165068058961368,210521.265206855357433479,29019849.77065227185431725262117941,53217.883400826420829462,7345241.364861285403897775564820886
598,2019-03-26 01:00:00,4202.587060899690446112,562426.707395605991868979967531651,207158.804334891172194562,28556263.73115241414630074581528314,52828.643296460845511162,7075770.776303911594891269567109917
599,2019-03-25 01:00:00,4022.043815247596820491,539198.5022064797389842623245217423,202956.21727399148174845,27993837.0237568081544317658477514,52742.224266647968259894,7036786.700499503280689379386412219
600,2019-03-24 01:00:00,2964.65827999610897271,405150.5633822230958117689438315514,198934.173458743884927959,27454638.52155032841544750352322994,52695.309135271766777452,7172728.636690989610363842266724357
601,2019-03-23 01:00:00,2189.831391689235539351,302187.0880109026745894986392724841,195969.515178747775955249,27049487.95816810531963573457939839,56132.846494774928346782,7732317.248040311667591169149779359
602,2019-03-22 01:00:00,3170.371452571283697358,431960.2204371594019203297083789265,193779.683787058540415898,26747300.8701572026450462359401258,53469.564894071703654374,7344850.410212300027133910622826855
603,2019-03-21 01:00:00,5460.68077589038761529,729663.1638608142333161710028736563,190609.31233448725671854,26315340.64972004324312590623174698,52869.479665786044322888,7189794.104245290425801944725925721
604,2019-03-20 01:00:00,3423.738293214454244146,474052.4539815679965685496792028949,185148.63155859686910325,25585677.48585922900980973522887345,51982.06372655867821633,7269804.62212922711549422488472511
605,2019-03-19 01:00:00,2386.662617306617266603,331553.1983790264113206757233966901,181724.893265382414859104,25111625.03187766101324118554967051,51666.455502944618696532,7161127.367902591807723209077684868
606,2019-03-18 01:00:00,3419.830466370609436518,474342.7594987715152389526623707998,179338.230648075797592501,24780071.83349863460192050982627396,51433.460294352404762934,7108283.030561524766447767165677972
607,2019-03-17 01:00:00,3223.828404186583319068,450817.1103002219139341529749897757,175918.400181705188155983,24305729.07399986308668155716390333,51389.637365175619006938,7179610.6349587862812850990998977
608,2019-03-16 01:00:00,5177.485761479332496081,728307.7996096354774474856124354965,172694.571777518604836915,23854911.96369964117274740418891364,50599.25658034348277088,7187165.726002914088740384076853348
609,2019-03-15 01:00:00,2551.763957471047571803,343030.7330607383741627097304783383,167517.086016039272340834,23126604.16409000569529991857647818,50258.222177380098756412,6819642.998338360659357898830662005
610,2019-03-14 01:00:00,2511.584932753715158621,330872.8832809589686440466059868256,164965.322058568224769031,22783573.4310292673211372088459998,50541.13031741564213458,6657730.574249688078449721891752438
611,2019-03-13 01:00:00,2889.279489268549912141,382419.5179403436501373786002474288,162453.73712581450961041,22452700.54774830835249316224001295,48816.110316684277581386,6425583.20033005405792052155439111
612,2019-03-12 01:00:00,2746.851581013281545085,362310.8460585651967718418418711183,159564.457636545959698269,22070281.0298079647023557836397655,48855.53770167114435196,6501826.937341565954020604342401022
613,2019-03-11 01:00:00,2996.381644807862574468,399690.0481001390291173945006698881,156817.606055532678153184,21707970.18374939950558394179789433,47979.913682938656358194,6372586.967665371110862002212015858
614,2019-03-10 01:00:00,1809.483036010096727613,247285.5992447902600887419870719579,153821.224410724815578716,21308280.13564926047646654729722429,47491.242780443276819214,6464645.785196684317705840406528602
615,2019-03-09 01:00:00,7826.516214972219867002,1068837.941233846274049063115965811,152011.741374714718851103,21060994.53640447021637780531015232,46555.779443990081178442,6410497.316573474262986095246589221
616,2019-03-08 01:00:00,4118.047523327067407833,567700.228052723087476141009895677,144185.225159742498984101,19992156.59517062394232874219418657,48235.727051291665128944,6469520.846476297775192863239647413
617,2019-03-07 01:00:00,4307.869172652830128681,598227.3441811435483316877012318162,140067.177636415431576268,19424456.36711790085485260118429106,47669.704360758618104588,6621539.914296468421600513457433617
618,2019-03-06 01:00:00,4257.229680729982842915,583175.56414972260446441157159576,135759.308463762601447587,18826229.0229367573065209134830593,44264.285731225045374998,6140649.887880400925420320773088678
619,2019-03-05 01:00:00,6330.546961003520958483,835622.7042452718345052092914260433,131502.078783032618604672,18243053.45878703470205650191146359,44104.318829680415044766,6019110.663045212158705912072842897
620,2019-03-04 01:00:00,7507.286659966197427883,958784.3973183644746895185538241203,125171.531822029097646189,17407430.75454176286755129262003779,40851.969450091116709714,5166993.645673724592659266664987023
621,2019-03-03 01:00:00,3422.362617921606627294,456686.0915805333479059790414635013,117664.245162062900218306,16448646.35722339839286177406621365,40660.17839628520944087,5347257.198796166372597252801308109
622,2019-03-02 01:00:00,4183.750902463694402904,566558.2247665297276913573577965366,114241.882544141293591012,15991960.26564286504495579502475013,37150.263933524362889574,4952820.213761629510875540480798552
623,2019-03-01 01:00:00,5464.836159622759095539,742834.6372293313493716541735846147,110058.131641677599188108,15425402.0408763353172644376669536,36409.809026515510038988,4996326.295457457230457527075522439
624,2019-02-28 01:00:00,2896.869637502323231911,386523.2165058724190783763874588945,104593.295482054840092569,14682567.40364700396789278349336899,33587.886906644121263454,4460983.269020611370430113115101565
625,2019-02-27 01:00:00,7583.409383051630462169,1045796.305022998502064363239009968,101696.425844552516860658,14296044.18714113154881440710591023,33497.268260460457269126,4722167.890316855862781936572729914
626,2019-02-26 01:00:00,3636.381757505561038416,501879.422044736528855942180135536,94113.016461500886398489,13250247.88211813304675004386690018,32226.850521586635741912,4437808.261753859200973696881250242
627,2019-02-25 01:00:00,4804.06570504131306294,689373.5863365621536618299851213789,90476.634703995325360073,12748368.46007339651789410168676476,30495.774059987551063802,4268347.2045093633205177602030005
628,2019-02-24 01:00:00,8344.653561427595953402,1656688.097642710760955903110397315,85672.568998954012297133,12058994.87373683436423227170164331,28808.808665858563905668,5592163.060238926466976831917017423
629,2019-02-23 01:00:00,5487.756111364645502559,1105348.856959155778849725153024854,77327.915437526416343731,10402306.77609412360327636859124606,27517.466169334405117586,5592854.710970783929103011973183001
630,2019-02-22 01:00:00,3804.196042022007059801,751047.5488546216033438817693158241,71840.159326161770841172,9296957.91913496782442664343822118,27461.406901896427591552,5449360.921583842215572863877425139
631,2019-02-21 01:00:00,3313.430327477229852888,489506.473324942206159597014057293,68035.963284139763781371,8545910.370280346221082761668905355,25421.222553088168015486,4982308.745479134220227148963074756
632,2019-02-20 01:00:00,3729.505289046562603537,498638.8303466366909368981859987583,64722.532956662533928483,8056403.896955404014923164654848062,23962.492645123602820406,2913887.011833291951196003433922494
